match_id,city,stadium,venue_id,country
12144110,Antalya,Court 5,18121,Turkey
12144111,Antalya,MTA 02,31227,Turkey
12144112,Antalya,Court 4,18123,Turkey
12144113,Antalya,Court 20,28269,Turkey
12144114,Ricany,Court 3,18168,Czech Republic
12144115,Antalya,Court 3,18122,Turkey
12144116,Antalya,Court 3,18122,Turkey
12144117,Antalya,Court 22,28265,Turkey
12144122,Sharm El Sheikh,Court 1,28802,Egypt
12144123,Sharm El Sheikh,Court 1,28802,Egypt
12144124,Sharm El Sheikh,Court 1,28802,Egypt
12144125,Sharm El Sheikh,Court 4,28799,Egypt
12144126,Sharm El Sheikh,Court 4,28799,Egypt
12144127,Sharm El Sheikh,Court 1,28802,Egypt
12144128,Sharm El Sheikh,Court 4,28799,Egypt
12144129,Sharm El Sheikh,Court 4,28799,Egypt
12144130,Sharm El Sheikh,Court 3,17612,Egypt
12144135,Solarino,Court 2,20444,Italy
12144136,Solarino,Court 2,20444,Italy
12144137,Solarino,Court 4,20446,Italy
12144138,Solarino,Court 4,20446,Italy
12144139,Solarino,Court 1,20443,Italy
12144140,Solarino,Court 1,20443,Italy
12144141,Solarino,Court 3,20445,Italy
12144142,Solarino,Court 2,20444,Italy
12144143,Solarino,Court 1,20443,Italy
12144144,Solarino,Court 3,20445,Italy
12144145,Solarino,Court 3,20445,Italy
12144146,Solarino,Court 1,20443,Italy
12144147,Solarino,Court 1,20443,Italy
12144148,Solarino,Court 2,20444,Italy
12144149,Solarino,Court 4,20446,Italy
12144150,Solarino,Court 4,20446,Italy
12144176,Gonesse,Court 3,20792,France
12144177,Gonesse,Court 3,20792,France
12144178,Gonesse,Court 4,20793,France
12144179,Gonesse,Court 1,31644,France
12144180,Gonesse,Court 3,20792,France
12144181,Gonesse,Court 1,31644,France
12144182,Gonesse,Court 1,31644,France
12144183,Gonesse,Court 2,20794,France
12144184,Gonesse,Court 2,20794,France
12144185,Gonesse,Court 1,31644,France
12144186,Gonesse,Court 3,20792,France
12144187,Gonesse,Court 4,20793,France
12144188,Gonesse,Court 2,20794,France
12144189,Gonesse,Court 4,20793,France
12144190,Gonesse,Court 2,20794,France
12144191,Gonesse,Court 4,20793,France
12144201,Creteil,Court 3,34080,France
12144202,Creteil,Court 2,34082,France
12144203,Creteil,Court Central,38555,France
12144204,Creteil,Court 2,34082,France
12144205,Creteil,Court 3,34080,France
12144206,Creteil,Court Central,38555,France
12144207,Creteil,Court Central,38555,France
12144208,Creteil,Court 3,34080,France
12144209,Creteil,Court 3,34080,France
12144210,Creteil,Court Central,38555,France
12144211,Creteil,Court 3,34080,France
12144212,Creteil,Court 2,34082,France
12144213,Creteil,Court Central,38555,France
12144214,Creteil,Court 2,34082,France
12144215,Creteil,Court 3,34080,France
12144216,Creteil,Court 2,34082,France
12144217,Les Franqueses Del Valles,Court 6,21754,Spain
12144218,Les Franqueses Del Valles,Court 5,21809,Spain
12144219,Les Franqueses Del Valles,Court 4,21751,Spain
12144220,Les Franqueses Del Valles,Court 1,21752,Spain
12144221,Les Franqueses Del Valles,Court 6,21754,Spain
12144222,Les Franqueses Del Valles,Court 5,21809,Spain
12144223,Les Franqueses Del Valles,Court 4,21751,Spain
12144224,Les Franqueses Del Valles,Court 3,21756,Spain
12144225,Les Franqueses Del Valles,Court 6,21754,Spain
12144226,Les Franqueses Del Valles,Centre Court,33428,Spain
12144227,Les Franqueses Del Valles,Court 5,21809,Spain
12144228,Les Franqueses Del Valles,Court 1,21752,Spain
12144229,Les Franqueses Del Valles,Court 3,21756,Spain
12144230,Les Franqueses Del Valles,Court 7,21757,Spain
12144231,Les Franqueses Del Valles,Court 1,21752,Spain
12144232,Les Franqueses Del Valles,Court 3,21756,Spain
12144233,Les Franqueses Del Valles,Court 6,21754,Spain
12144234,Les Franqueses Del Valles,Court 4,21751,Spain
12144235,Les Franqueses Del Valles,Centre Court,33428,Spain
12144236,Les Franqueses Del Valles,Court 3,21756,Spain
12144237,Les Franqueses Del Valles,Court 4,21751,Spain
12144238,Les Franqueses Del Valles,Court 1,21752,Spain
12144239,Les Franqueses Del Valles,Centre Court,33428,Spain
12144240,Les Franqueses Del Valles,Court 1,21752,Spain
12144241,Les Franqueses Del Valles,Court 5,21809,Spain
12144242,Les Franqueses Del Valles,Centre Court,33428,Spain
12144243,Les Franqueses Del Valles,Centre Court,33428,Spain
12144244,Les Franqueses Del Valles,Court 4,21751,Spain
12144245,Les Franqueses Del Valles,Court 6,21754,Spain
12144246,Les Franqueses Del Valles,Court 5,21809,Spain
12144247,Les Franqueses Del Valles,Court 3,21756,Spain
12144248,Les Franqueses Del Valles,Court 7,21757,Spain
12144257,Heraklion,Center Court,28513,Greece
12144258,Heraklion,Hard Court 3,27696,Greece
12144259,Heraklion,Hard 2,24126,Greece
12144260,Heraklion,Hard Court 3,27696,Greece
12144261,Heraklion,Hard Court 4,27697,Greece
12144262,Heraklion,Hard Court 3,27696,Greece
12144263,Heraklion,Center Court,28513,Greece
12144264,Heraklion,Hard Court 20,32153,Greece
12144265,Heraklion,Center Court,28513,Greece
12144266,Heraklion,Hard Court 3,27696,Greece
12144267,Heraklion,Clay 1,24133,Greece
12144268,Heraklion,Clay 1,24133,Greece
12144269,Heraklion,Clay 11,28652,Greece
12144270,Heraklion,Clay 2,24136,Greece
12144271,Heraklion,Court Clay 12,27792,Greece
12144272,Heraklion,Clay 10,24243,Greece
12144273,Heraklion,Clay 7,24218,Greece
12144274,Heraklion,Clay 1,24133,Greece
12144275,Heraklion,Court Clay 12,27792,Greece
12144276,Heraklion,Hard Court 4,27697,Greece
12144277,Heraklion,Hard Court 3,27696,Greece
12144278,Heraklion,Hard Court 20,32153,Greece
12144279,Heraklion,Clay 7,24218,Greece
12144280,Heraklion,Hard Court 20,32153,Greece
12144281,Heraklion,Hard Court 21,32154,Greece
12144282,Heraklion,Clay 10,24243,Greece
12144283,Heraklion,Hard 2,24126,Greece
12144284,Heraklion,Clay 8,24216,Greece
12144285,Heraklion,Hard Court 21,32154,Greece
12144286,Heraklion,Clay 11,28652,Greece
12144287,Heraklion,Clay 9,24217,Greece
12144288,Heraklion,Hard Court 4,27697,Greece
12144289,Heraklion,Hard Court 3,27696,Greece
12144290,Heraklion,Clay 11,28652,Greece
12144291,Heraklion,Hard Court 4,27697,Greece
12144292,Heraklion,Hard Court 21,32154,Greece
12144293,Heraklion,Hard Court 4,27697,Greece
12144294,Heraklion,Clay 9,24217,Greece
12144295,Heraklion,Hard Court 4,27697,Greece
12144296,Heraklion,Clay 2,24136,Greece
12144297,Heraklion,Hard 2,24126,Greece
12144298,Heraklion,Hard Court 20,32153,Greece
12144299,Heraklion,Clay 9,24217,Greece
12144300,Heraklion,Hard Court 21,32154,Greece
12144301,Heraklion,Hard 2,24126,Greece
12144302,Heraklion,Hard Court 20,32153,Greece
12144303,Heraklion,Clay 8,24216,Greece
12144304,Heraklion,Hard Court 21,32154,Greece
12144305,Heraklion,Center Court,28513,Greece
12144306,Heraklion,Clay 8,24216,Greece
12144307,Heraklion,Hard Court 21,32154,Greece
12144309,Heraklion,Hard Court 3,27696,Greece
12144310,Heraklion,Clay 10,24243,Greece
12144311,Heraklion,Clay 7,24218,Greece
12144315,Szekesfehervar,Center Court,38603,Hungary
12144316,Szekesfehervar,Court 2,38605,Hungary
12144317,Szekesfehervar,Court 1,38604,Hungary
12144318,Szekesfehervar,Center Court,38603,Hungary
12144319,Szekesfehervar,Court 1,38604,Hungary
12144324,Szekesfehervar,Center Court,38603,Hungary
12144325,Szekesfehervar,Court 1,38604,Hungary
12144329,Szekesfehervar,Court 2,38605,Hungary
12144332,Szekesfehervar,Center Court,38603,Hungary
12144335,Szekesfehervar,Court 2,38605,Hungary
12144336,Szekesfehervar,Court 2,38605,Hungary
12144337,Szekesfehervar,Court 1,38604,Hungary
12144350,Cordoba,Court 1,31794,Argentina
12144357,Alaminos,Court 4,43813,Cyprus
12144358,Alaminos,Court 3,43814,Cyprus
12144359,Alaminos,Court 5,43816,Cyprus
12144360,Larnaca,Court 1,39130,Cyprus
12144361,Larnaca,Court 2,39124,Cyprus
12144362,Larnaca,Court 2,39124,Cyprus
12144363,Larnaca,Court 2,39124,Cyprus
12144364,Alaminos,Court 7,43817,Cyprus
12144365,Larnaca,Court 5,39123,Cyprus
12144366,Larnaca,Court 5,39123,Cyprus
12144367,Alaminos,Court 6,43818,Cyprus
12144368,Alaminos,Court 5,43816,Cyprus
12144369,Larnaca,Court 7,39284,Cyprus
12144370,Larnaca,Court 1,39130,Cyprus
12144371,Larnaca,Court 6,39288,Cyprus
12144372,Alaminos,Court 1,43819,Cyprus
12144373,Alaminos,Court 3,43814,Cyprus
12144374,Larnaca,Court 1,39130,Cyprus
12144375,Larnaca,Court 3,39131,Cyprus
12144376,Alaminos,Court 8,43820,Cyprus
12144377,Alaminos,Court 2,43821,Cyprus
12144378,Larnaca,Court 8,43822,Cyprus
12144380,Alaminos,Court 6,43818,Cyprus
12144381,Larnaca,Court 4,39122,Cyprus
12144382,Alaminos,Court 4,43813,Cyprus
12144386,Brossard,Court 2,43783,Canada
12144400,Rovinj,Eden 2,20615,Croatia
12144401,Rovinj,Villas Rubin 5,20621,Croatia
12144402,Rovinj,Villas Rubin 5,20621,Croatia
12144403,Rovinj,Eden 12,20706,Croatia
12144404,Rovinj,Eden 9,20618,Croatia
12144405,Rovinj,Eden 11,20687,Croatia
12144406,Rovinj,Eden 1,20614,Croatia
12144407,Rovinj,Eden 4,20617,Croatia
12144408,Rovinj,Villas Rubin 4,20616,Croatia
12144409,Rovinj,Eden 1,20614,Croatia
12144410,Rovinj,Eden 11,20687,Croatia
12144411,Rovinj,Eden 3,20622,Croatia
12144412,Rovinj,Villas Rubin 7,20631,Croatia
12144413,Rovinj,Eden 2,20615,Croatia
12144414,Rovinj,Eden 4,20617,Croatia
12144415,Rovinj,Eden 12,20706,Croatia
12144416,Rovinj,Villas Rubin 2,20670,Croatia
12144417,Rovinj,Eden 3,20622,Croatia
12144418,Rovinj,Eden 11,20687,Croatia
12144419,Rovinj,Eden 4,20617,Croatia
12144420,Rovinj,Eden 12,20706,Croatia
12144421,Rovinj,Eden 2,20615,Croatia
12144422,Rovinj,Eden 1,20614,Croatia
12144423,Rovinj,Villas Rubin 4,20616,Croatia
12144424,Rovinj,Villas Rubin 7,20631,Croatia
12144425,Rovinj,Eden 9,20618,Croatia
12144426,Rovinj,Eden 9,20618,Croatia
12144427,Rovinj,Villas Rubin 4,20616,Croatia
12144428,Rovinj,Villas Rubin 6,20620,Croatia
12144429,Rovinj,Villas Rubin 6,20620,Croatia
12144430,Rovinj,Eden 3,20622,Croatia
12144431,Rovinj,Villas Rubin 2,20670,Croatia
12144433,Poitiers,Court central,19029,France
12144435,Monastir,Court 8,24180,Tunisia
12144436,Monastir,Court 3,23363,Tunisia
12144437,Monastir,Court 1,23881,Tunisia
12144438,Monastir,Court 3,23363,Tunisia
12144439,Monastir,Court 1,23881,Tunisia
12144440,Monastir,Court 2,23360,Tunisia
12144441,Monastir,Court 8,24180,Tunisia
12144442,Monastir,Court 1,23881,Tunisia
12144443,Monastir,Centre Court,34777,Tunisia
12144444,Monastir,Court 5,23362,Tunisia
12144445,Monastir,Court 3,23363,Tunisia
12144446,Monastir,Court 2,23360,Tunisia
12144447,Monastir,Court 6,23890,Tunisia
12144448,Monastir,Court 2,23360,Tunisia
12144449,Monastir,Court 7,23891,Tunisia
12144450,Monastir,Court 5,23362,Tunisia
12144451,Monastir,Court 5,23362,Tunisia
12144452,Monastir,Centre Court,34777,Tunisia
12144453,Monastir,Court 6,23890,Tunisia
12144454,Monastir,Court 5,23362,Tunisia
12144455,Monastir,Court 4,23364,Tunisia
12144456,Monastir,Court 2,23360,Tunisia
12144457,Monastir,Court 6,23890,Tunisia
12144458,Monastir,Court 2,23360,Tunisia
12144459,Monastir,Court 4,23364,Tunisia
12144460,Monastir,Court 1,23881,Tunisia
12144461,Monastir,Court 7,23891,Tunisia
12144462,Monastir,Court 4,23364,Tunisia
12144463,Monastir,Court 5,23362,Tunisia
12144464,Monastir,Court 7,23891,Tunisia
12144465,Monastir,Court 8,24180,Tunisia
12144466,Monastir,Court 4,23364,Tunisia
12144467,Monastir,Court 6,23890,Tunisia
12144468,Monastir,Court 8,24180,Tunisia
12144469,Monastir,Court 3,23363,Tunisia
12144470,Monastir,Centre Court,34777,Tunisia
12144471,Monastir,Court 4,23364,Tunisia
12144472,Monastir,Court 7,23891,Tunisia
12144473,Monastir,Court 8,24180,Tunisia
12144475,Monastir,Court 7,23891,Tunisia
12144479,Vale de Lobo,Court 9,28664,Portugal
12144480,Vale de Lobo,Court 10,28660,Portugal
12144481,Vale de Lobo,Court 10,28660,Portugal
12144482,Vale de Lobo,Court 6,28665,Portugal
12144483,Vale de Lobo,Court 6,28665,Portugal
12144484,Vale de Lobo,Court 5,28661,Portugal
12144485,Vale de Lobo,Court 8,28663,Portugal
12144486,Vale de Lobo,Court 5,28661,Portugal
12144487,Vale de Lobo,Court 7,43823,Portugal
12144488,Vale de Lobo,Court 8,28663,Portugal
12144489,Vale de Lobo,Court 6,28665,Portugal
12144490,Vale de Lobo,Court 9,28664,Portugal
12144491,Vale de Lobo,Court 5,28661,Portugal
12144492,Vale de Lobo,Court 8,28663,Portugal
12144493,Vale de Lobo,Court 7,43823,Portugal
12144494,Vale de Lobo,Court 7,43823,Portugal
12144495,Quinta Do Lago,Campus Court 2,43766,Portugal
12144508,Recife,Court Central,43773,Brazil
12144535,Hamburg,Court 1,30494,Germany
12144536,Hamburg,Court 2,42144,Germany
12144537,Hamburg,Court 2,42144,Germany
12144538,Hamburg,Court 1,30494,Germany
12144547,Hamburg,Court 1,30494,Germany
12144548,Hamburg,Court 2,42144,Germany
12144561,Hamburg,Court 2,42144,Germany
12144562,Hamburg,Court 1,30494,Germany
12144654,Hamburg,Court 2,42144,Germany
12144655,Hamburg,Court 1,30494,Germany
12144656,Hamburg,Court 1,30494,Germany
12144659,Hamburg,Court 1,30494,Germany
12144674,Heraklion,Hard 2,24126,Greece
12144830,Punta del Este,Court 4,28585,Uruguay
12144831,Punta del Este,Court 3,28588,Uruguay
12144832,Punta del Este,Court 5,41795,Uruguay
12144833,Punta del Este,Court 6,28618,Uruguay
12144834,Punta del Este,Court 5,41795,Uruguay
12144835,Punta del Este,Court 5,41795,Uruguay
12144836,Punta del Este,Court 2,28587,Uruguay
12144837,Punta del Este,Court 1,28586,Uruguay
12144838,Punta del Este,Court 1,28586,Uruguay
12144839,Punta del Este,Court 4,28585,Uruguay
12144840,Punta del Este,Court 3,28588,Uruguay
12144841,Punta del Este,Court 2,28587,Uruguay
12144842,Punta del Este,Court 6,28618,Uruguay
12144843,Punta del Este,Court 6,28618,Uruguay
12144844,Punta del Este,Court 1,28586,Uruguay
12144845,Punta del Este,Court 2,28587,Uruguay
12144848,Feira de Santana,Court 2,43825,Brazil
12144849,Feira de Santana,Court 4,43828,Brazil
12144850,Feira de Santana,Court 1,43829,Brazil
12144851,Feira de Santana,Court 1,43829,Brazil
12144852,Feira de Santana,Court 3,43834,Brazil
12144853,Feira de Santana,Court 2,43825,Brazil
12144854,Feira de Santana,Court 4,43828,Brazil
12144855,Feira de Santana,Court 3,43834,Brazil
12144856,Feira de Santana,Court 2,43825,Brazil
12144857,Feira de Santana,Court 2,43825,Brazil
12144858,Feira de Santana,Court 1,43829,Brazil
12144859,Feira de Santana,Court 4,43828,Brazil
12144860,Feira de Santana,Court 4,43828,Brazil
12144861,Feira de Santana,Court 1,43829,Brazil
12144862,Feira de Santana,Court 3,43834,Brazil
12144863,Feira de Santana,Court 3,43834,Brazil
12144986,Santo Domingo,Court 12,33626,Dominican Republic
12144987,Santo Domingo,Court 9,19913,Dominican Republic
12144988,Santo Domingo,Court 4,24355,Dominican Republic
12144989,Santo Domingo,Court 4,24355,Dominican Republic
12144990,Santo Domingo,Court 8,19918,Dominican Republic
12144991,Santo Domingo,Court 2,19915,Dominican Republic
12144992,Santo Domingo,Court 2,19915,Dominican Republic
12144993,Santo Domingo,Court 4,24355,Dominican Republic
12144994,Santo Domingo,Court 2,19915,Dominican Republic
12144995,Santo Domingo,Court 3,24356,Dominican Republic
12144996,Santo Domingo,Court 12,33626,Dominican Republic
12144997,Santo Domingo,Court 2,19915,Dominican Republic
12144998,Santo Domingo,Court 12,33626,Dominican Republic
12144999,Santo Domingo,Court 11,19920,Dominican Republic
12145000,Santo Domingo,Court 4,24355,Dominican Republic
12145001,Santo Domingo,Court 8,19918,Dominican Republic
12145002,Santo Domingo,Court 11,19920,Dominican Republic
12145003,Santo Domingo,Court 11,19920,Dominican Republic
12145004,Santo Domingo,Court 7,24354,Dominican Republic
12145005,Santo Domingo,Court 9,19913,Dominican Republic
12145006,Santo Domingo,Court 8,19918,Dominican Republic
12145007,Santo Domingo,Court 3,24356,Dominican Republic
12145008,Santo Domingo,Court 11,19920,Dominican Republic
12145009,Santo Domingo,Court 7,24354,Dominican Republic
12145010,Santo Domingo,Court 9,19913,Dominican Republic
12145011,Santo Domingo,Court 8,19918,Dominican Republic
12145012,Santo Domingo,Court 3,24356,Dominican Republic
12145013,Santo Domingo,Court 7,24354,Dominican Republic
12145014,Santo Domingo,Court 9,19913,Dominican Republic
12145015,Santo Domingo,Court 3,24356,Dominican Republic
12145016,Santo Domingo,Court 7,24354,Dominican Republic
12145017,Santo Domingo,Court 7,24354,Dominican Republic
12145018,Santo Domingo,Court 3,24356,Dominican Republic
12145019,Santo Domingo,Court 9,19913,Dominican Republic
12145020,Santo Domingo,Court 2,19915,Dominican Republic
12145021,Santo Domingo,Court 12,33626,Dominican Republic
12145022,Santo Domingo,Court 4,24355,Dominican Republic
12145023,Santo Domingo,Court 12,33626,Dominican Republic
12145024,Santo Domingo,Court 2,19915,Dominican Republic
12145025,Santo Domingo,Court 8,19918,Dominican Republic
12145026,Santo Domingo,Court 11,19920,Dominican Republic
12145286,Santiago,Cancha 2,43837,Chile
12145287,Santiago,Cancha Central,20643,Chile
12145288,Santiago,Cancha 2,43837,Chile
12145289,Santiago,Cancha 1,20659,Chile
12145290,Santiago,Cancha 2,43837,Chile
12145291,Santiago,Cancha Central,20643,Chile
12145292,Santiago,Cancha Central,20643,Chile
12145293,Santiago,Cancha 2,43837,Chile
12145294,Santiago,Cancha Central,20643,Chile
12145295,Santiago,Cancha 1,20659,Chile
12145296,Santiago,Cancha 1,20659,Chile
12145297,Santiago,Cancha 1,20659,Chile
12145298,Mildura,Court 12,20650,Australia
12145299,Mildura,Court 15,20651,Australia
12145300,Mildura,Court 15,20651,Australia
12145301,Mildura,Court 19,20666,Australia
12145302,Mildura,Court 14,20649,Australia
12145303,Mildura,Court 20,20656,Australia
12145304,Mildura,Court 21,20655,Australia
12145305,Mildura,Court 18,20665,Australia
12145306,Mildura,Court 14,20649,Australia
12145307,Mildura,Court 6,20654,Australia
12145308,Mildura,Court 20,20656,Australia
12145309,Mildura,Court 4,20653,Australia
12145310,Mildura,Court 5,20646,Australia
12145311,Mildura,Court 5,20646,Australia
12145312,Mildura,Court 19,20666,Australia
12145313,Mildura,Court 21,20655,Australia
12145314,Mildura,Court 17,43802,Australia
12145315,Mildura,Court 13,20652,Australia
12145316,Mildura,Court 18,20665,Australia
12145317,Mildura,Court 22,20657,Australia
12145318,Mildura,Court 4,20653,Australia
12145319,Mildura,Court 13,20652,Australia
12145320,Mildura,Court 17,43802,Australia
12145321,Mildura,Court 3,28817,Australia
12145322,Hinode,Court 4,43808,Japan
12145385,Charleston,Center Court,32522,USA
12145386,Charleston,Court 1,31776,USA
12145387,Charleston,Court 2,31777,USA
12145388,Charleston,Court 1,31776,USA
12145389,Charleston,Center Court,32522,USA
12145390,Charleston,Court 2,31777,USA
12145393,Charleston,Court 1,31776,USA
12145394,Charleston,Center Court,32522,USA
12145395,Mildura,Court 3,28817,Australia
12145396,Mildura,Court 23,20647,Australia
12145397,Mildura,Court 12,20650,Australia
12145398,Mildura,Court 24,20644,Australia
12145399,Mildura,Court 22,20657,Australia
12145400,Mildura,Court 12,20650,Australia
12145437,Mildura,Court 24,20644,Australia
12145438,Mildura,Court 23,20647,Australia
12145478,Hamburg,Court 2,42144,Germany
12145480,Szekesfehervar,Center Court,38603,Hungary
12145488,Szekesfehervar,Court 1,38604,Hungary
12145490,Szekesfehervar,Center Court,38603,Hungary
12145533,New Delhi,Court 7,31554,India
12145567,Hinode,Court 3,43804,Japan
12145900,Hinode,Court 6,43807,Japan
12145901,Hinode,Court 7,43809,Japan
12145902,Hinode,Court 2,43811,Japan
12145903,Hinode,Court 5,43810,Japan
12145904,Hinode,Court 4,43808,Japan
12145905,Hinode,Court 8,43806,Japan
12145906,Hinode,Court 8,43806,Japan
12145907,Hinode,Court 7,43809,Japan
12145908,Hinode,Court 1,43803,Japan
12145909,Hinode,Court 4,43808,Japan
12145910,Hinode,Court 6,43807,Japan
12145911,Hinode,Court 3,43804,Japan
12145912,Hinode,Court 1,43803,Japan
12145913,Hinode,Court 2,43811,Japan
12145914,Hinode,Court 3,43804,Japan
12145915,Hinode,Court 5,43810,Japan
12146045,Hamburg,Court 2,42144,Germany
12146046,Hamburg,Court 2,42144,Germany
12146165,Antalya,Court 4,18123,Turkey
12146587,Gonesse,Court 3,20792,France
12146723,Gonesse,Court 1,31644,France
12146841,Gonesse,Court 2,20794,France
12146925,Gonesse,Court 4,20793,France
12146942,Indore,Court 3,19925,India
12146943,Indore,Court 4,31593,India
12146944,Indore,Court 3,19925,India
12146945,Indore,Court 3,19925,India
12146946,Indore,Court 3,19925,India
12146947,Indore,Court 4,31593,India
12146948,Indore,Court 2,19926,India
12146949,Indore,Court 4,31593,India
12146950,Indore,COURT 1,19841,India
12146951,Indore,Court 2,19926,India
12146952,Indore,Court 2,19926,India
12146953,Indore,COURT 1,19841,India
12146954,Indore,Court 2,19926,India
12146955,Indore,COURT 1,19841,India
12146956,Indore,COURT 1,19841,India
12146957,Indore,Court 4,31593,India
12146963,New Delhi,Court 1,31550,India
